,date,price,note,status,data_index,instru,unit
2921,20180921,868.25,exit,short,4610,24,0
2922,20180924,1027.4,entry,long,4596,23,0
2923,20180924,290.975,exit,short,4596,14,0
2924,20180924,3.7075,entry,long,4596,20,0
2925,20181003,250.625,entry,long,4616,22,0
2926,20181005,2.6425,exit,short,4627,26,0
2927,20181011,2809.35,exit,long,4624,32,0
2928,20181011,22722.5,exit,long,4635,21,0
2929,20181012,2.0580999999999996,exit,long,4618,25,0
2930,20181012,1292.4,exit,short,4610,13,0
2931,20181015,97.845,entry,short,4618,9,0
2932,20181018,2.3853999999999997,exit,long,4626,15,0
2933,20181018,1.0619,entry,short,4621,30,0
2934,20181025,1.1875,entry,short,4626,7,0
2935,20181025,14.83,entry,long,4612,29,0
2936,20181025,94.008,entry,long,4743,8,0
2937,20181026,517.5,entry,short,4633,34,0
2938,20181029,98.51,exit,short,4662,11,0
2939,20181029,114.09765,exit,short,4650,12,0
2940,20181031,1.30035,entry,short,4630,2,0
2941,20181031,1044.75,exit,long,4753,23,0
2942,20181031,258.25,exit,long,4674,22,0
2943,20181101,1.8306,entry,short,4624,25,0
2944,20181107,1.34295,exit,short,4689,2,0
2945,20181109,0.764775,entry,short,4637,4,0
2946,20181109,13.585,exit,long,4650,29,0
2947,20181112,120.525,exit,long,4758,17,0
2948,20181113,76.155,entry,short,4632,5,0
2949,20181116,4.471,exit,long,4665,20,0
2950,20181119,30.29,entry,short,4648,1,0
2951,20181119,115.9625,entry,long,4650,18,0
2952,20181121,133.7188,exit,short,4653,33,0
2953,20181121,2636.3500000000004,entry,short,4653,32,0
2954,20181126,1.932,entry,short,4640,15,0
2955,20181203,828.8499999999999,entry,short,4645,24,0
2956,20181203,2802.35,exit,short,4712,32,0
2957,20181204,31.46,exit,short,4692,1,0
2958,20181210,1.0648499999999999,exit,short,4672,30,0
2959,20181214,558.5,exit,short,4667,34,0
2960,20181218,115.12889999999999,entry,long,4662,12,0
2961,20181219,20502.5,entry,short,4673,21,0
2962,20181219,270.225,entry,short,4657,14,0
2963,20181219,110.8375,exit,long,4695,18,0
2964,20181221,98.47,entry,short,4665,11,0
2965,20181224,0.70985,entry,short,4667,0,0
2966,20181226,140.39065,entry,long,4667,33,0
2967,20181226,1.825,entry,short,4673,26,0
2968,20181226,97.875,exit,short,4669,9,0
2969,20181231,1342.75,entry,long,4664,13,0
2970,20190108,93.5055,exit,long,4794,8,0
2971,20190108,0.7590749999999999,exit,short,4692,4,0
2972,20190109,70.13,exit,short,4697,5,0
2973,20190109,1.9245,exit,short,4695,15,0
2974,20190109,115.6524,exit,long,4887,12,0
2975,20190110,1.19835,exit,short,4678,7,0
2976,20190110,1.5557500000000002,exit,short,4696,25,0
2977,20190111,139.5156,exit,long,4887,33,0
2978,20190114,0.7275499999999999,exit,short,4809,0,0
2979,20190122,20690.0,exit,short,4722,21,0
2980,20190123,163.5625,entry,short,4693,10,0
2981,20190125,1.1710500000000001,entry,short,4688,7,0
2982,20190130,1682.45,entry,long,4684,31,0
2983,20190131,283.4,exit,short,4689,14,0
2984,20190201,103.5,entry,short,4700,18,0
2985,20190204,3.517,entry,short,4687,20,0
2986,20190205,1.0477,entry,short,4695,30,0
2987,20190214,95.27799999999999,entry,long,4821,8,0
2988,20190219,515.875,entry,short,4710,34,0
2989,20190219,14.055,entry,long,4690,29,0
2990,20190221,0.01397,entry,long,3122,27,0
2991,20190221,855.4,exit,short,4699,24,0
2992,20190226,300.55,entry,long,4702,14,0
2993,20190227,2.0425,exit,short,4732,26,0
2994,20190304,1351.6,exit,long,4738,13,0
2995,20190304,1603.7,exit,long,4725,31,0
2996,20190305,13.285,exit,long,4741,29,0
2997,20190311,233.75,entry,short,4724,22,0
2998,20190311,105.275,exit,short,4730,18,0
2999,20190311,980.25,entry,short,4724,28,0
3000,20190314,76.31,exit,short,4714,6,0
3001,20190314,2819.8500000000004,entry,long,4729,32,0
3002,20190318,481.375,exit,short,4774,34,0
3003,20190321,1.0528499999999998,exit,short,4781,30,0
3004,20190321,1.1789999999999998,exit,short,4791,7,0
3005,20190321,98.025,entry,long,4725,9,0
3006,20190321,94.18050000000001,exit,long,4902,8,0
3007,20190321,170.15,exit,short,4733,10,0
3008,20190401,30.53,entry,short,4738,1,0
3009,20190401,0.013935,exit,long,3244,27,0
3010,20190403,1.881,entry,long,4728,25,0
3011,20190404,259.75,exit,short,4752,22,0
3012,20190405,927.75,entry,long,4730,24,0
3013,20190405,125.325,entry,long,4744,18,0
3014,20190408,0.9232,entry,short,4738,16,0
3015,20190409,98.0575,exit,long,4911,9,0
3016,20190409,82.475,entry,long,4732,5,0
3017,20190412,1564.7,entry,short,4735,31,0
3018,20190415,22052.5,entry,long,4752,21,0
3019,20190418,273.75,entry,long,4752,22,0
3020,20190422,0.67065,entry,short,4747,19,0
3021,20190423,2.18885,entry,long,4741,15,0
3022,20190425,0.74455,entry,short,4750,4,0
3023,20190426,161.4625,entry,short,4758,10,0
3024,20190426,115.69999999999999,exit,long,4780,18,0
3025,20190502,284.525,exit,long,4748,14,0
3026,20190503,875.3499999999999,exit,long,4760,24,0
3027,20190507,12.64,entry,short,4744,29,0
3028,20190508,79.415,exit,long,4764,5,0
3029,20190508,0.93445,exit,short,4763,16,0
3030,20190509,21647.5,exit,long,4772,21,0
3031,20190509,71.06,entry,short,4747,6,0
3032,20190513,98.44749999999999,exit,short,4776,11,0
3033,20190514,120.2875,entry,short,4770,17,0
3034,20190514,2802.2,exit,long,4781,32,0
3035,20190516,1.29905,entry,short,4765,2,0
3036,20190517,914.25,exit,short,4867,28,0
3037,20190522,273.4,entry,short,4762,14,0
3038,20190524,1.8916499999999998,exit,long,4769,25,0
3039,20190524,2.0476,exit,long,4764,15,0
3040,20190530,2.7824999999999998,entry,long,4779,26,0
3041,20190604,0.9504250000000001,entry,long,4777,16,0
3042,20190605,13.245000000000001,exit,short,4889,29,0
3043,20190606,275.25,exit,long,4815,22,0
3044,20190606,1.83465,entry,short,4772,15,0
3045,20190607,1386.1,entry,long,4773,13,0
3046,20190610,0.75785,exit,short,4781,4,0
3047,20190610,1567.05,exit,short,4783,31,0
3048,20190610,0.66835,exit,short,4806,19,0
3049,20190613,68.605,entry,short,4777,5,0
3050,20190614,479.125,entry,long,4791,3,0
3051,20190614,29.935000000000002,exit,short,4829,1,0
3052,20190617,1448.7,entry,long,4779,23,0
3053,20190621,2954.9,entry,long,4798,32,0
3054,20190624,102.1625,entry,short,4798,18,0
3055,20190624,75.33,exit,short,4843,5,0
3056,20190625,2.2950000000000004,exit,long,4835,26,0
3057,20190626,2.02775,exit,short,4843,15,0
3058,20190627,561.5,entry,long,4800,34,0
3059,20190701,460.875,exit,long,4825,3,0
3060,20190703,511.75,exit,long,4832,34,0
3061,20190705,0.769475,entry,long,4799,4,0
3062,20190708,3.1955,exit,short,4835,20,0
3063,20190708,98.345,entry,short,4799,11,0
3064,20190709,0.94255,exit,long,4869,16,0
3065,20190710,121.5,exit,short,4879,17,0
3066,20190710,151.8625,exit,short,4874,10,0
3067,20190711,98.4075,exit,short,4861,11,0
3068,20190717,111.15,exit,short,5032,18,0
3069,20190723,1705.65,entry,long,4804,31,0
3070,20190724,1.138025,entry,short,4812,7,0
3071,20190725,21697.5,entry,long,4822,21,0
3072,20190729,96.9145,entry,long,4937,8,0
3073,20190801,0.6856,entry,short,4818,0,0
3074,20190802,0.761325,exit,long,4841,4,0
3075,20190802,1442.9499999999998,exit,long,4967,23,0
3076,20190805,2973.0,exit,long,4969,32,0
3077,20190806,20257.5,exit,long,4830,21,0
3078,20190806,19972.5,entry,short,4830,21,0
3079,20190808,0.64665,entry,short,4823,19,0
3080,20190816,479.75,entry,short,4835,34,0
3081,20190821,386.5,entry,short,4838,3,0
3082,20190829,937.4,entry,long,4831,24,0
3083,20190904,1.6543999999999999,entry,short,4834,25,0
3084,20190906,21122.5,exit,short,4857,21,0
3085,20190909,1875.6,exit,long,4882,31,0
3086,20190910,1.2471,exit,short,4869,2,0
3087,20190911,1521.5,exit,long,4881,13,0
3088,20190913,64.78999999999999,exit,short,4856,6,0
3089,20190916,0.6903,exit,short,4884,0,0
3090,20190916,273.45,exit,short,4879,14,0
3091,20190917,1.9392,exit,short,4891,25,0
3092,20190918,1.03155,entry,short,4851,30,0
3093,20190926,944.6499999999999,exit,long,4883,24,0
3094,20190927,22052.5,entry,long,4867,21,0
3095,20191001,408.5,exit,short,4945,3,0
3096,20191001,502.625,exit,short,4875,34,0
3097,20191004,0.751325,entry,short,4863,4,0
3098,20191014,280.0,entry,long,4875,22,0
3099,20191016,31.655,entry,long,4876,1,0
3100,20191018,1.1314,exit,short,4924,7,0
3101,20191018,97.1045,exit,long,5038,8,0
3102,20191021,0.7643500000000001,exit,short,4873,4,0
3103,20191021,0.014875,entry,long,3290,27,0
3104,20191021,538.25,entry,long,4880,34,0
3105,20191022,0.6432,exit,short,4904,19,0
3106,20191022,0.765825,entry,long,4875,4,0
3107,20191024,98.47,entry,long,4876,11,0
3108,20191029,0.9309000000000001,entry,short,4880,16,0
3109,20191031,158.175,entry,long,4889,10,0
3110,20191114,0.7558999999999999,exit,long,4950,4,0
3111,20191120,1.91455,entry,short,4889,15,0
3112,20191122,1.9524,entry,long,4891,25,0
3113,20191125,153.375,exit,long,4948,10,0
3114,20191127,31.409999999999997,exit,long,4950,1,0
3115,20191129,126.775,entry,long,4909,17,0
3116,20191129,911.25,entry,short,4908,28,0
3117,20191202,2.718,entry,short,4896,20,0
3118,20191204,1.3126,entry,long,4905,2,0
3119,20191206,281.625,exit,long,4925,22,0
3120,20191209,76.75,entry,long,4901,5,0
3121,20191211,1.03755,exit,short,4915,30,0
3122,20191213,284.425,entry,long,4905,14,0
3123,20191216,949.25,exit,short,5031,28,0
3124,20191216,2.7249999999999996,entry,long,4918,26,0
3125,20191216,2.0650000000000004,entry,long,4906,15,0
3126,20191216,2.0650000000000004,exit,short,4906,15,0
3127,20191220,12.969999999999999,entry,long,4903,29,0
3128,20191220,1.3083999999999998,exit,long,4950,2,0
3129,20191223,68.48,entry,long,4905,6,0
3130,20191224,0.66545,entry,long,4919,19,0
3131,20191224,118.4453,entry,short,4918,12,0
3132,20191231,978.25,entry,long,4916,24,0
3133,20200102,1547.7,entry,long,4917,13,0
3134,20200108,1896.75,entry,long,4921,31,0
3135,20200113,2.02435,exit,long,4930,15,0
3136,20200114,75.91,exit,long,4933,5,0
3137,20200116,1.0558999999999998,entry,long,4934,30,0
3138,20200122,0.6613,exit,long,4950,19,0
3139,20200123,1.84235,exit,long,4932,25,0
3140,20200124,277.975,exit,long,4934,14,0
3141,20200124,123.35,exit,long,4946,17,0
3142,20200127,1.7556500000000002,entry,short,4933,15,0
3143,20200127,119.97264999999999,entry,long,4939,12,0
3144,20200127,159.1094,entry,long,4939,33,0
3145,20200127,119.97264999999999,exit,short,4939,12,0
3146,20200127,1.1104500000000002,entry,short,4940,7,0
3147,20200128,0.67525,entry,short,4941,0,0
3148,20200128,23185.0,exit,long,4950,21,0
3149,20200128,0.015262499999999995,exit,long,3376,27,0
3150,20200130,98.4675,exit,long,4942,11,0
3151,20200203,98.72749999999999,entry,long,4944,9,0
3152,20200203,67.67999999999999,exit,long,4948,6,0
3153,20200203,967.8,exit,long,4955,24,0
3154,20200203,0.931225,exit,short,4966,16,0
3155,20200204,67.315,entry,short,4939,5,0
3156,20200205,1.6787,entry,short,4940,25,0
3157,20200206,98.2245,entry,long,5073,8,0
3158,20200212,147.5375,entry,short,4959,10,0
3159,20200212,543.875,exit,long,4969,34,0
3160,20200213,1.0379999999999998,exit,long,4957,30,0
3161,20200220,1.8946,exit,short,5017,25,0
3162,20200221,0.63245,entry,short,4958,19,0
3163,20200225,112.8,entry,short,4967,17,0
3164,20200227,29.595,entry,short,4967,1,0
3165,20200227,1831.35,exit,long,4957,31,0
3166,20200227,0.748775,entry,short,4962,4,0
3167,20200227,375.0,entry,short,4968,3,0
3168,20200228,98.542,exit,long,5095,8,0
3169,20200228,98.685,entry,long,4962,11,0
3170,20200228,1.109075,exit,short,4969,7,0
3171,20200228,14.325000000000001,exit,long,4958,29,0
3172,20200302,1614.95,exit,long,4967,13,0
3173,20200303,1.0612,entry,long,4965,30,0
3174,20200304,246.875,entry,short,4972,22,0
3175,20200306,2.92,exit,long,4973,26,0
3176,20200309,0.013225,entry,short,3385,27,0
3177,20200309,19430.0,entry,short,4978,21,0
3178,20200310,61.239999999999995,entry,short,4957,6,0
3179,20200310,249.9,entry,short,4963,14,0
3180,20200311,2.404,exit,short,5003,20,0
3181,20200311,177.37505,exit,long,5024,33,0
3182,20200311,0.0135275,exit,short,3436,27,0
3183,20200313,753.5,entry,short,4966,24,0
3184,20200313,1.07815,exit,long,4978,30,0
3185,20200313,2537.8,entry,short,4981,32,0
3186,20200316,1364.6,entry,short,4967,31,0
3187,20200317,1.21585,entry,short,4975,2,0
3188,20200318,3.8200000000000003,entry,long,4981,26,0
3189,20200318,100.8675,entry,long,5102,8,0
3190,20200319,123.42195000000001,exit,long,5024,12,0
3191,20200320,1.0694499999999998,entry,short,4978,7,0
3192,20200320,99.46000000000001,exit,long,5024,9,0
3193,20200323,3.1799999999999997,exit,long,5030,26,0
3194,20200323,132.9,exit,short,5032,10,0
3195,20200324,101.575,exit,short,5032,17,0
3196,20200325,731.25,exit,short,5013,24,0
3197,20200325,1488.35,exit,short,5013,31,0
3198,20200325,19612.5,exit,short,5028,21,0
3199,20200326,101.77250000000001,exit,long,5150,8,0
3200,20200326,2542.7,exit,short,5029,32,0
3201,20200326,0.70975,exit,short,5024,4,0
3202,20200327,0.6124499999999999,exit,short,5021,0,0
3203,20200327,1.1128749999999998,exit,short,5025,7,0
3204,20200327,1.2343,exit,short,5025,2,0
3205,20200327,0.6007,exit,short,5024,19,0
3206,20200401,10.325,entry,short,4972,29,0
3207,20200406,44.135000000000005,exit,short,5018,5,0
3208,20200407,1733.65,entry,long,4983,13,0
3209,20200408,27.895000000000003,exit,short,5029,1,0
3210,20200409,53.78,exit,short,5012,6,0
3211,20200414,234.0,exit,short,5017,14,0
3212,20200415,265.625,exit,short,5014,22,0
3213,20200504,10.850000000000001,exit,short,5011,29,0
3214,20200508,298.75,entry,long,5018,22,0
3215,20200514,1.8664999999999998,entry,short,5009,20,0
3216,20200519,1.0568,exit,short,5018,15,0
3217,20200519,496.5,entry,short,5025,34,0
3218,20200604,1700.85,exit,long,5018,13,0
3219,20200604,99.94,exit,long,5024,11,0
3220,20200604,1.8315000000000001,exit,short,5018,20,0
3221,20200604,331.375,exit,long,5031,22,0
3222,20200604,326.875,exit,short,5031,3,0
3223,20200604,520.625,exit,short,5031,34,0
